"index_ts","date","metric","value"
"nasdaq_100_ndx","2005-03-02","close_adjusted","1525.280029"
"nasdaq_100_ndx","2005-03-02","volume","2004470000"
"nasdaq_100_ndx","2005-03-02","open","1517.680054"
"nasdaq_100_ndx","2005-03-02","low","1514.97998"
"nasdaq_100_ndx","2005-03-02","high","1541.140015"
"nasdaq_100_ndx","2005-03-02","close","1525.280029"
"nasdaq_100_ndx","2005-03-01","low","1515.199951"
"nasdaq_100_ndx","2005-03-01","close_adjusted","1527.25"
"nasdaq_100_ndx","2005-03-01","open","1516.630005"
"nasdaq_100_ndx","2005-03-01","close","1527.25"
"nasdaq_100_ndx","2005-03-01","volume","1941180000"
"nasdaq_100_ndx","2005-03-01","high","1529.369995"
"nasdaq_100_ndx","2005-02-28","high","1524.699951"
"nasdaq_100_ndx","2005-02-28","close_adjusted","1511.02002"
"nasdaq_100_ndx","2005-02-28","close","1511.02002"
"nasdaq_100_ndx","2005-02-28","low","1498.170044"
"nasdaq_100_ndx","2005-02-28","volume","2130140000"
"nasdaq_100_ndx","2005-02-28","open","1517.060059"
"nasdaq_100_ndx","2005-02-25","close","1526.900024"
"nasdaq_100_ndx","2005-02-25","volume","1771200000"
"nasdaq_100_ndx","2005-02-25","open","1515.75"
"nasdaq_100_ndx","2005-02-25","low","1513.469971"
"nasdaq_100_ndx","2005-02-25","high","1528"
"nasdaq_100_ndx","2005-02-25","close_adjusted","1526.900024"
"nasdaq_100_ndx","2005-02-24","open","1493.589966"
"nasdaq_100_ndx","2005-02-24","volume","2031880000"
"nasdaq_100_ndx","2005-02-24","low","1491.73999"
"nasdaq_100_ndx","2005-02-24","high","1517.880005"
"nasdaq_100_ndx","2005-02-24","close_adjusted","1517.709961"
"nasdaq_100_ndx","2005-02-24","close","1517.709961"
"nasdaq_100_ndx","2005-02-23","open","1502.829956"
"nasdaq_100_ndx","2005-02-23","low","1489.98999"
"nasdaq_100_ndx","2005-02-23","high","1503.890015"
"nasdaq_100_ndx","2005-02-23","close_adjusted","1497.089966"
"nasdaq_100_ndx","2005-02-23","volume","1878450000"
"nasdaq_100_ndx","2005-02-23","close","1497.089966"
"nasdaq_100_ndx","2005-02-22","volume","2056220000"
"nasdaq_100_ndx","2005-02-22","open","1502.939941"
"nasdaq_100_ndx","2005-02-22","low","1493.579956"
"nasdaq_100_ndx","2005-02-22","high","1523.51001"
"nasdaq_100_ndx","2005-02-22","close_adjusted","1494.069946"
"nasdaq_100_ndx","2005-02-22","close","1494.069946"
"nasdaq_100_ndx","2005-02-18","high","1524.040039"
"nasdaq_100_ndx","2005-02-18","volume","1614160000"
"nasdaq_100_ndx","2005-02-18","open","1519.209961"
"nasdaq_100_ndx","2005-02-18","low","1512.72998"
"nasdaq_100_ndx","2005-02-18","close_adjusted","1515.400024"
"nasdaq_100_ndx","2005-02-18","close","1515.400024"
"nasdaq_100_ndx","2005-02-17","volume","1950460000"
"nasdaq_100_ndx","2005-02-17","open","1543.030029"
"nasdaq_100_ndx","2005-02-17","low","1519.219971"
"nasdaq_100_ndx","2005-02-17","high","1546.689941"
"nasdaq_100_ndx","2005-02-17","close_adjusted","1519.290039"
"nasdaq_100_ndx","2005-02-17","close","1519.290039"
"nasdaq_100_ndx","2005-02-16","volume","1865070000"
"nasdaq_100_ndx","2005-02-16","open","1541.26001"
"nasdaq_100_ndx","2005-02-16","low","1535.369995"
"nasdaq_100_ndx","2005-02-16","high","1547.689941"
"nasdaq_100_ndx","2005-02-16","close_adjusted","1542.410034"
"nasdaq_100_ndx","2005-02-16","close","1542.410034"
"nasdaq_100_ndx","2005-02-15","volume","2071590000"
"nasdaq_100_ndx","2005-02-15","open","1538.380005"
"nasdaq_100_ndx","2005-02-15","low","1535.339966"
"nasdaq_100_ndx","2005-02-15","high","1561.170044"
"nasdaq_100_ndx","2005-02-15","close_adjusted","1547.300049"
"nasdaq_100_ndx","2005-02-15","close","1547.300049"
"nasdaq_100_ndx","2005-02-14","volume","1639640000"
"nasdaq_100_ndx","2005-02-14","open","1531.189941"
"nasdaq_100_ndx","2005-02-14","low","1530.160034"
"nasdaq_100_ndx","2005-02-14","high","1540.01001"
"nasdaq_100_ndx","2005-02-14","close_adjusted","1538.209961"
"nasdaq_100_ndx","2005-02-14","close","1538.209961"
"nasdaq_100_ndx","2005-02-11","volume","2163630000"
"nasdaq_100_ndx","2005-02-11","open","1505.089966"
"nasdaq_100_ndx","2005-02-11","low","1498.680054"
"nasdaq_100_ndx","2005-02-11","high","1535.540039"
"nasdaq_100_ndx","2005-02-11","close_adjusted","1530.51001"
"nasdaq_100_ndx","2005-02-11","close","1530.51001"
"nasdaq_100_ndx","2005-02-10","volume","2085500000"
"nasdaq_100_ndx","2005-02-10","open","1512.709961"
"nasdaq_100_ndx","2005-02-10","low","1497.349976"
"nasdaq_100_ndx","2005-02-10","high","1514.219971"
"nasdaq_100_ndx","2005-02-10","close_adjusted","1506.829956"
"nasdaq_100_ndx","2005-02-10","close","1506.829956"
"nasdaq_100_ndx","2005-02-09","close_adjusted","1506.810059"
"nasdaq_100_ndx","2005-02-09","volume","1958810000"
"nasdaq_100_ndx","2005-02-09","open","1534.410034"
"nasdaq_100_ndx","2005-02-09","low","1504.599976"
"nasdaq_100_ndx","2005-02-09","high","1534.47998"
"nasdaq_100_ndx","2005-02-09","close","1506.810059"
"nasdaq_100_ndx","2005-02-08","high","1542.410034"
"nasdaq_100_ndx","2005-02-08","close_adjusted","1532.689941"
"nasdaq_100_ndx","2005-02-08","volume","1943560000"
"nasdaq_100_ndx","2005-02-08","low","1527.040039"
"nasdaq_100_ndx","2005-02-08","close","1532.689941"
"nasdaq_100_ndx","2005-02-08","open","1529.550049"
"nasdaq_100_ndx","2005-02-07","volume","1698460000"
"nasdaq_100_ndx","2005-02-07","open","1534.47998"
"nasdaq_100_ndx","2005-02-07","low","1522.719971"
"nasdaq_100_ndx","2005-02-07","high","1538.380005"
"nasdaq_100_ndx","2005-02-07","close_adjusted","1529.050049"
"nasdaq_100_ndx","2005-02-07","close","1529.050049"
"nasdaq_100_ndx","2005-02-04","volume","1934920000"
"nasdaq_100_ndx","2005-02-04","open","1507.73999"
"nasdaq_100_ndx","2005-02-04","low","1507.689941"
"nasdaq_100_ndx","2005-02-04","high","1534.969971"
"nasdaq_100_ndx","2005-02-04","close_adjusted","1534.48999"
"nasdaq_100_ndx","2005-02-04","close","1534.48999"
"nasdaq_100_ndx","2005-02-03","volume","1962750000"
"nasdaq_100_ndx","2005-02-03","open","1516.219971"
"nasdaq_100_ndx","2005-02-03","low","1501.959961"
"nasdaq_100_ndx","2005-02-03","high","1518.130005"
"nasdaq_100_ndx","2005-02-03","close_adjusted","1508.23999"
"nasdaq_100_ndx","2005-02-03","close","1508.23999"
"nasdaq_100_ndx","2005-02-02","volume","1965550000"
"nasdaq_100_ndx","2005-02-02","open","1527.290039"
"nasdaq_100_ndx","2005-02-02","low","1515.449951"
"nasdaq_100_ndx","2005-02-02","high","1531.219971"
"nasdaq_100_ndx","2005-02-02","close_adjusted","1525.099976"
"nasdaq_100_ndx","2005-02-02","close","1525.099976"
"nasdaq_100_ndx","2005-02-01","volume","1904570000"
"nasdaq_100_ndx","2005-02-01","open","1521"
"nasdaq_100_ndx","2005-02-01","low","1517.300049"
"nasdaq_100_ndx","2005-02-01","high","1527.910034"
"nasdaq_100_ndx","2005-02-01","close_adjusted","1523.660034"
"nasdaq_100_ndx","2005-02-01","close","1523.660034"
"nasdaq_100_ndx","2005-01-31","volume","1823800000"
"nasdaq_100_ndx","2005-01-31","open","1515.160034"
"nasdaq_100_ndx","2005-01-31","low","1513.060059"
"nasdaq_100_ndx","2005-01-31","high","1523.27002"
"nasdaq_100_ndx","2005-01-31","close_adjusted","1519.630005"
"nasdaq_100_ndx","2005-01-31","close","1519.630005"
"nasdaq_100_ndx","2005-01-28","volume","2098150000"
"nasdaq_100_ndx","2005-01-28","open","1510.880005"
"nasdaq_100_ndx","2005-01-28","low","1486.76001"
"nasdaq_100_ndx","2005-01-28","high","1512.819946"
"nasdaq_100_ndx","2005-01-28","close_adjusted","1499.459961"
"nasdaq_100_ndx","2005-01-28","close","1499.459961"
"nasdaq_100_ndx","2005-01-27","volume","2106220000"
"nasdaq_100_ndx","2005-01-27","open","1505.25"
"nasdaq_100_ndx","2005-01-27","low","1497.359985"
"nasdaq_100_ndx","2005-01-27","high","1512.73999"
"nasdaq_100_ndx","2005-01-27","close_adjusted","1507.550049"
"nasdaq_100_ndx","2005-01-27","close","1507.550049"
"nasdaq_100_ndx","2005-01-26","volume","2105070000"
"nasdaq_100_ndx","2005-01-26","open","1502.050049"
"nasdaq_100_ndx","2005-01-26","low","1495.310059"
"nasdaq_100_ndx","2005-01-26","high","1513.439941"
"nasdaq_100_ndx","2005-01-26","close_adjusted","1509.01001"
"nasdaq_100_ndx","2005-01-26","close","1509.01001"
"nasdaq_100_ndx","2005-01-25","volume","2003630000"
"nasdaq_100_ndx","2005-01-25","open","1492.650024"
"nasdaq_100_ndx","2005-01-25","low","1488.599976"
"nasdaq_100_ndx","2005-01-25","high","1505.050049"
"nasdaq_100_ndx","2005-01-25","close_adjusted","1490.569946"
"nasdaq_100_ndx","2005-01-25","close","1490.569946"
"nasdaq_100_ndx","2005-01-24","volume","2134680000"
"nasdaq_100_ndx","2005-01-24","open","1507.790039"
"nasdaq_100_ndx","2005-01-24","low","1480.660034"
"nasdaq_100_ndx","2005-01-24","high","1509.829956"
"nasdaq_100_ndx","2005-01-24","close_adjusted","1480.660034"
"nasdaq_100_ndx","2005-01-24","close","1480.660034"
"nasdaq_100_ndx","2005-01-21","volume","2043770000"
"nasdaq_100_ndx","2005-01-21","open","1519.300049"
"nasdaq_100_ndx","2005-01-21","low","1502.47998"
"nasdaq_100_ndx","2005-01-21","high","1524.030029"
"nasdaq_100_ndx","2005-01-21","close_adjusted","1503.640015"
"nasdaq_100_ndx","2005-01-21","close","1503.640015"
"nasdaq_100_ndx","2005-01-20","volume","2231360000"
"nasdaq_100_ndx","2005-01-20","open","1526.800049"
"nasdaq_100_ndx","2005-01-20","low","1514.560059"
"nasdaq_100_ndx","2005-01-20","high","1534.530029"
"nasdaq_100_ndx","2005-01-20","close_adjusted","1514.560059"
"nasdaq_100_ndx","2005-01-20","close","1514.560059"
"nasdaq_100_ndx","2005-01-19","volume","2217700000"
"nasdaq_100_ndx","2005-01-19","open","1572.810059"
"nasdaq_100_ndx","2005-01-19","low","1545.630005"
"nasdaq_100_ndx","2005-01-19","high","1573.02002"
"nasdaq_100_ndx","2005-01-19","close_adjusted","1545.650024"
"nasdaq_100_ndx","2005-01-19","close","1545.650024"
"nasdaq_100_ndx","2005-01-18","volume","1983840000"
"nasdaq_100_ndx","2005-01-18","open","1554.189941"
"nasdaq_100_ndx","2005-01-18","low","1551.880005"
"nasdaq_100_ndx","2005-01-18","high","1574.390015"
"nasdaq_100_ndx","2005-01-18","close_adjusted","1573.48999"
"nasdaq_100_ndx","2005-01-18","close","1573.48999"
"nasdaq_100_ndx","2005-01-14","volume","2084860000"
"nasdaq_100_ndx","2005-01-14","open","1552.109985"
"nasdaq_100_ndx","2005-01-14","low","1550.050049"
"nasdaq_100_ndx","2005-01-14","high","1563.790039"
"nasdaq_100_ndx","2005-01-14","close_adjusted","1561.109985"
"nasdaq_100_ndx","2005-01-14","close","1561.109985"
"nasdaq_100_ndx","2005-01-13","volume","2111610000"
"nasdaq_100_ndx","2005-01-13","open","1567.550049"
"nasdaq_100_ndx","2005-01-13","low","1543.47998"
"nasdaq_100_ndx","2005-01-13","high","1568.540039"
"nasdaq_100_ndx","2005-01-13","close_adjusted","1545.180054"
"nasdaq_100_ndx","2005-01-13","close","1545.180054"
"nasdaq_100_ndx","2005-01-12","volume","2257670000"
"nasdaq_100_ndx","2005-01-12","open","1561.839966"
"nasdaq_100_ndx","2005-01-12","low","1543.040039"
"nasdaq_100_ndx","2005-01-12","high","1566.689941"
"nasdaq_100_ndx","2005-01-12","close_adjusted","1565.780029"
"nasdaq_100_ndx","2005-01-12","close","1565.780029"
"nasdaq_100_ndx","2005-01-11","volume","2210240000"
"nasdaq_100_ndx","2005-01-11","open","1556.660034"
"nasdaq_100_ndx","2005-01-11","low","1545.280029"
"nasdaq_100_ndx","2005-01-11","high","1562.23999"
"nasdaq_100_ndx","2005-01-11","close_adjusted","1553.400024"
"nasdaq_100_ndx","2005-01-11","close","1553.400024"
"nasdaq_100_ndx","2005-01-10","volume","2098270000"
"nasdaq_100_ndx","2005-01-10","open","1561.22998"
"nasdaq_100_ndx","2005-01-10","low","1558.540039"
"nasdaq_100_ndx","2005-01-10","high","1577.709961"
"nasdaq_100_ndx","2005-01-10","close_adjusted","1564.920044"
"nasdaq_100_ndx","2005-01-10","close","1564.920044"
"nasdaq_100_ndx","2005-01-07","volume","2191910000"
"nasdaq_100_ndx","2005-01-07","open","1565.630005"
"nasdaq_100_ndx","2005-01-07","low","1551.290039"
"nasdaq_100_ndx","2005-01-07","high","1577.76001"
"nasdaq_100_ndx","2005-01-07","close_adjusted","1564.810059"
"nasdaq_100_ndx","2005-01-07","close","1564.810059"
"nasdaq_100_ndx","2005-01-06","volume","2174220000"
"nasdaq_100_ndx","2005-01-06","open","1567.660034"
"nasdaq_100_ndx","2005-01-06","low","1556.839966"
"nasdaq_100_ndx","2005-01-06","high","1570.75"
"nasdaq_100_ndx","2005-01-06","close_adjusted","1557.52002"
"nasdaq_100_ndx","2005-01-06","close","1557.52002"
"nasdaq_100_ndx","2005-01-05","volume","2375380000"
"nasdaq_100_ndx","2005-01-05","open","1568.680054"
"nasdaq_100_ndx","2005-01-05","low","1562.640015"
"nasdaq_100_ndx","2005-01-05","high","1580.880005"
"nasdaq_100_ndx","2005-01-05","close_adjusted","1563.76001"
"nasdaq_100_ndx","2005-01-05","close","1563.76001"
"nasdaq_100_ndx","2005-01-04","volume","2690460000"
"nasdaq_100_ndx","2005-01-04","open","1611.219971"
"nasdaq_100_ndx","2005-01-04","low","1565.02002"
"nasdaq_100_ndx","2005-01-04","high","1612.780029"
"nasdaq_100_ndx","2005-01-04","close_adjusted","1571.829956"
"nasdaq_100_ndx","2005-01-04","close","1571.829956"
"nasdaq_100_ndx","2005-01-03","volume","2193130000"
"nasdaq_100_ndx","2005-01-03","open","1628.75"
"nasdaq_100_ndx","2005-01-03","low","1598.790039"
"nasdaq_100_ndx","2005-01-03","high","1635.449951"
"nasdaq_100_ndx","2005-01-03","close_adjusted","1603.51001"
"nasdaq_100_ndx","2005-01-03","close","1603.51001"
"nasdaq_100_ndx","2004-12-31","volume","1366460000"
"nasdaq_100_ndx","2004-12-31","open","1624.369995"
"nasdaq_100_ndx","2004-12-31","low","1620.310059"
"nasdaq_100_ndx","2004-12-31","high","1628.910034"
"nasdaq_100_ndx","2004-12-31","close_adjusted","1621.119995"
"nasdaq_100_ndx","2004-12-31","close","1621.119995"
"nasdaq_100_ndx","2004-12-30","volume","1403140000"
"nasdaq_100_ndx","2004-12-30","open","1626.209961"
"nasdaq_100_ndx","2004-12-30","low","1621.579956"
"nasdaq_100_ndx","2004-12-30","high","1628.73999"
"nasdaq_100_ndx","2004-12-30","close_adjusted","1623.76001"
"nasdaq_100_ndx","2004-12-30","close","1623.76001"
"nasdaq_100_ndx","2004-12-29","volume","1503880000"
"nasdaq_100_ndx","2004-12-29","open","1619.359985"
"nasdaq_100_ndx","2004-12-29","low","1619.359985"
"nasdaq_100_ndx","2004-12-29","high","1629.900024"
"nasdaq_100_ndx","2004-12-29","close_adjusted","1624.949951"
"nasdaq_100_ndx","2004-12-29","close","1624.949951"
"nasdaq_100_ndx","2004-12-28","volume","1587550000"
"nasdaq_100_ndx","2004-12-28","open","1610.900024"
"nasdaq_100_ndx","2004-12-28","low","1608.51001"
"nasdaq_100_ndx","2004-12-28","high","1624.189941"
"nasdaq_100_ndx","2004-12-28","close_adjusted","1624.189941"
"nasdaq_100_ndx","2004-12-28","close","1624.189941"
"nasdaq_100_ndx","2004-12-27","volume","1478700000"
"nasdaq_100_ndx","2004-12-27","open","1621.329956"
"nasdaq_100_ndx","2004-12-27","low","1600.25"
"nasdaq_100_ndx","2004-12-27","high","1623.800049"
"nasdaq_100_ndx","2004-12-27","close_adjusted","1607.589966"
"nasdaq_100_ndx","2004-12-27","close","1607.589966"
"nasdaq_100_ndx","2004-12-23","volume","1430770000"
"nasdaq_100_ndx","2004-12-23","open","1608.869995"
"nasdaq_100_ndx","2004-12-23","low","1608.640015"
"nasdaq_100_ndx","2004-12-23","high","1619.180054"
"nasdaq_100_ndx","2004-12-23","close_adjusted","1613.77002"
"nasdaq_100_ndx","2004-12-23","close","1613.77002"
"nasdaq_100_ndx","2004-12-22","volume","1802760000"
"nasdaq_100_ndx","2004-12-22","open","1605.719971"
"nasdaq_100_ndx","2004-12-22","low","1602.98999"
"nasdaq_100_ndx","2004-12-22","high","1619.560059"
"nasdaq_100_ndx","2004-12-22","close_adjusted","1613.569946"
"nasdaq_100_ndx","2004-12-22","close","1613.569946"
"nasdaq_100_ndx","2004-12-21","volume","1972860000"
"nasdaq_100_ndx","2004-12-21","open","1598.599976"
"nasdaq_100_ndx","2004-12-21","low","1594.890015"
"nasdaq_100_ndx","2004-12-21","high","1611.339966"
"nasdaq_100_ndx","2004-12-21","close_adjusted","1609.26001"
"nasdaq_100_ndx","2004-12-21","close","1609.26001"
"nasdaq_100_ndx","2004-12-20","volume","1991460000"
"nasdaq_100_ndx","2004-12-20","open","1603.839966"
"nasdaq_100_ndx","2004-12-20","low","1587.209961"
"nasdaq_100_ndx","2004-12-20","high","1613.780029"
"nasdaq_100_ndx","2004-12-20","close_adjusted","1591.969971"
"nasdaq_100_ndx","2004-12-20","close","1591.969971"
"nasdaq_100_ndx","2004-12-17","volume","2423080000"
"nasdaq_100_ndx","2004-12-17","open","1608.640015"
"nasdaq_100_ndx","2004-12-17","low","1596.47998"
"nasdaq_100_ndx","2004-12-17","high","1614.890015"
"nasdaq_100_ndx","2004-12-17","close_adjusted","1596.609985"
"nasdaq_100_ndx","2004-12-17","close","1596.609985"
"nasdaq_100_ndx","2004-12-16","volume","2396220000"
"nasdaq_100_ndx","2004-12-16","open","1621.430054"
"nasdaq_100_ndx","2004-12-16","low","1601.619995"
"nasdaq_100_ndx","2004-12-16","high","1625.829956"
"nasdaq_100_ndx","2004-12-16","close_adjusted","1607.619995"
"nasdaq_100_ndx","2004-12-16","close","1607.619995"
"nasdaq_100_ndx","2004-12-15","volume","2337590000"
"nasdaq_100_ndx","2004-12-15","open","1626.98999"
"nasdaq_100_ndx","2004-12-15","low","1615.449951"
"nasdaq_100_ndx","2004-12-15","high","1635.699951"
"nasdaq_100_ndx","2004-12-15","close_adjusted","1623.630005"
"nasdaq_100_ndx","2004-12-15","close","1623.630005"
"nasdaq_100_ndx","2004-12-14","volume","2228670000"
"nasdaq_100_ndx","2004-12-14","open","1618.199951"
"nasdaq_100_ndx","2004-12-14","low","1618.199951"
"nasdaq_100_ndx","2004-12-14","high","1632.170044"
"nasdaq_100_ndx","2004-12-14","close_adjusted","1627.459961"
"nasdaq_100_ndx","2004-12-14","close","1627.459961"
"nasdaq_100_ndx","2004-12-13","volume","2070980000"
"nasdaq_100_ndx","2004-12-13","open","1617.530029"
"nasdaq_100_ndx","2004-12-13","low","1608.400024"
"nasdaq_100_ndx","2004-12-13","high","1621.369995"
"nasdaq_100_ndx","2004-12-13","close_adjusted","1621.160034"
"nasdaq_100_ndx","2004-12-13","close","1621.160034"
"nasdaq_100_ndx","2004-12-10","volume","1794840000"
"nasdaq_100_ndx","2004-12-10","open","1601.459961"
"nasdaq_100_ndx","2004-12-10","low","1600.719971"
"nasdaq_100_ndx","2004-12-10","high","1611.22998"
"nasdaq_100_ndx","2004-12-10","close_adjusted","1605.160034"
"nasdaq_100_ndx","2004-12-10","close","1605.160034"
"nasdaq_100_ndx","2004-12-09","volume","2284150000"
"nasdaq_100_ndx","2004-12-09","open","1585.98999"
"nasdaq_100_ndx","2004-12-09","low","1577.77002"
"nasdaq_100_ndx","2004-12-09","high","1615.599976"
"nasdaq_100_ndx","2004-12-09","close_adjusted","1609.790039"
"nasdaq_100_ndx","2004-12-09","close","1609.790039"
"nasdaq_100_ndx","2004-12-08","volume","2390860000"
"nasdaq_100_ndx","2004-12-08","open","1593.869995"
"nasdaq_100_ndx","2004-12-08","low","1588.72998"
"nasdaq_100_ndx","2004-12-08","high","1607.48999"
"nasdaq_100_ndx","2004-12-08","close_adjusted","1601.910034"
"nasdaq_100_ndx","2004-12-08","close","1601.910034"
"nasdaq_100_ndx","2004-12-07","volume","2671520000"
"nasdaq_100_ndx","2004-12-07","open","1622.839966"
"nasdaq_100_ndx","2004-12-07","low","1589.050049"
"nasdaq_100_ndx","2004-12-07","high","1628.25"
"nasdaq_100_ndx","2004-12-07","close_adjusted","1589.329956"
"nasdaq_100_ndx","2004-12-07","close","1589.329956"
"nasdaq_100_ndx","2004-12-06","volume","2150250000"
"nasdaq_100_ndx","2004-12-06","open","1612.329956"
"nasdaq_100_ndx","2004-12-06","low","1605.709961"
"nasdaq_100_ndx","2004-12-06","high","1625.609985"
"nasdaq_100_ndx","2004-12-06","close_adjusted","1619.589966"
"nasdaq_100_ndx","2004-12-06","close","1619.589966"
"nasdaq_100_ndx","2004-12-03","volume","2410930000"
"nasdaq_100_ndx","2004-12-03","open","1621.099976"
"nasdaq_100_ndx","2004-12-03","low","1612.719971"
"nasdaq_100_ndx","2004-12-03","high","1631.900024"
"nasdaq_100_ndx","2004-12-03","close_adjusted","1614.400024"
"nasdaq_100_ndx","2004-12-03","close","1614.400024"
"nasdaq_100_ndx","2004-12-02","volume","2401610000"
"nasdaq_100_ndx","2004-12-02","open","1602.109985"
"nasdaq_100_ndx","2004-12-02","low","1599.630005"
"nasdaq_100_ndx","2004-12-02","high","1623.599976"
"nasdaq_100_ndx","2004-12-02","close_adjusted","1613.150024"
"nasdaq_100_ndx","2004-12-02","close","1613.150024"
"nasdaq_100_ndx","2004-12-01","volume","2281640000"
"nasdaq_100_ndx","2004-12-01","open","1578.25"
"nasdaq_100_ndx","2004-12-01","low","1578.25"
"nasdaq_100_ndx","2004-12-01","high","1607.160034"
"nasdaq_100_ndx","2004-12-01","close_adjusted","1607.150024"
"nasdaq_100_ndx","2004-12-01","close","1607.150024"
"nasdaq_100_ndx","2004-11-30","volume","1878760000"
"nasdaq_100_ndx","2004-11-30","open","1579.51001"
"nasdaq_100_ndx","2004-11-30","low","1571.109985"
"nasdaq_100_ndx","2004-11-30","high","1583.150024"
"nasdaq_100_ndx","2004-11-30","close_adjusted","1571.5"
"nasdaq_100_ndx","2004-11-30","close","1571.5"
"nasdaq_100_ndx","2004-11-29","volume","1844330000"
"nasdaq_100_ndx","2004-11-29","open","1586.459961"
"nasdaq_100_ndx","2004-11-29","low","1567.27002"
"nasdaq_100_ndx","2004-11-29","high","1593.160034"
"nasdaq_100_ndx","2004-11-29","close_adjusted","1580.439941"
"nasdaq_100_ndx","2004-11-29","close","1580.439941"
"nasdaq_100_ndx","2004-11-26","volume","667760000"
"nasdaq_100_ndx","2004-11-26","open","1581.650024"
"nasdaq_100_ndx","2004-11-26","low","1578.26001"
"nasdaq_100_ndx","2004-11-26","high","1587.079956"
"nasdaq_100_ndx","2004-11-26","close_adjusted","1578.26001"
"nasdaq_100_ndx","2004-11-26","close","1578.26001"
"nasdaq_100_ndx","2004-11-24","volume","1638170000"
"nasdaq_100_ndx","2004-11-24","open","1572.670044"
"nasdaq_100_ndx","2004-11-24","low","1570.869995"
"nasdaq_100_ndx","2004-11-24","high","1583.069946"
"nasdaq_100_ndx","2004-11-24","close_adjusted","1582.550049"
"nasdaq_100_ndx","2004-11-24","close","1582.550049"
"nasdaq_100_ndx","2004-11-23","volume","2057620000"
"nasdaq_100_ndx","2004-11-23","open","1566.709961"
"nasdaq_100_ndx","2004-11-23","low","1552.849976"
"nasdaq_100_ndx","2004-11-23","high","1573.52002"
"nasdaq_100_ndx","2004-11-23","close_adjusted","1562.599976"
"nasdaq_100_ndx","2004-11-23","close","1562.599976"
"nasdaq_100_ndx","2004-11-22","volume","1897960000"
"nasdaq_100_ndx","2004-11-22","open","1551.160034"
"nasdaq_100_ndx","2004-11-22","low","1543.969971"
"nasdaq_100_ndx","2004-11-22","high","1568.859985"
"nasdaq_100_ndx","2004-11-22","close_adjusted","1568.280029"
"nasdaq_100_ndx","2004-11-22","close","1568.280029"
"nasdaq_100_ndx","2004-11-19","volume","2033710000"
"nasdaq_100_ndx","2004-11-19","open","1578.859985"
"nasdaq_100_ndx","2004-11-19","low","1551.77002"
"nasdaq_100_ndx","2004-11-19","high","1580.930054"
"nasdaq_100_ndx","2004-11-19","close_adjusted","1552.109985"
"nasdaq_100_ndx","2004-11-19","close","1552.109985"
"nasdaq_100_ndx","2004-11-18","volume","1915430000"
"nasdaq_100_ndx","2004-11-18","open","1568.02002"
"nasdaq_100_ndx","2004-11-18","low","1563.790039"
"nasdaq_100_ndx","2004-11-18","high","1581.790039"
"nasdaq_100_ndx","2004-11-18","close_adjusted","1580.810059"
"nasdaq_100_ndx","2004-11-18","close","1580.810059"
"nasdaq_100_ndx","2004-11-17","volume","2223370000"
"nasdaq_100_ndx","2004-11-17","open","1561.800049"
"nasdaq_100_ndx","2004-11-17","low","1561.800049"
"nasdaq_100_ndx","2004-11-17","high","1580.26001"
"nasdaq_100_ndx","2004-11-17","close_adjusted","1571.119995"
"nasdaq_100_ndx","2004-11-17","close","1571.119995"
"nasdaq_100_ndx","2004-11-16","volume","1901080000"
"nasdaq_100_ndx","2004-11-16","open","1554.790039"
"nasdaq_100_ndx","2004-11-16","low","1541.839966"
"nasdaq_100_ndx","2004-11-16","high","1554.790039"
"nasdaq_100_ndx","2004-11-16","close_adjusted","1548.530029"
"nasdaq_100_ndx","2004-11-16","close","1548.530029"
"nasdaq_100_ndx","2004-11-15","close_adjusted","1560.959961"
"nasdaq_100_ndx","2004-11-15","close","1560.959961"
"nasdaq_100_ndx","2004-11-15","volume","1888260000"
"nasdaq_100_ndx","2004-11-15","high","1562.040039"
"nasdaq_100_ndx","2004-11-15","open","1554.310059"
"nasdaq_100_ndx","2004-11-15","low","1550.030029"
"nasdaq_100_ndx","2004-11-12","high","1558.410034"
"nasdaq_100_ndx","2004-11-12","close_adjusted","1558.410034"
"nasdaq_100_ndx","2004-11-12","volume","2004310000"
"nasdaq_100_ndx","2004-11-12","close","1558.410034"
"nasdaq_100_ndx","2004-11-12","low","1535.819946"
"nasdaq_100_ndx","2004-11-12","open","1543.310059"
"nasdaq_100_ndx","2004-11-11","close","1541.699951"
"nasdaq_100_ndx","2004-11-11","volume","1764760000"
"nasdaq_100_ndx","2004-11-11","open","1524.619995"
"nasdaq_100_ndx","2004-11-11","low","1522.47998"
"nasdaq_100_ndx","2004-11-11","high","1542.390015"
"nasdaq_100_ndx","2004-11-11","close_adjusted","1541.699951"
"nasdaq_100_ndx","2004-11-10","close_adjusted","1517.060059"
"nasdaq_100_ndx","2004-11-10","volume","1853460000"
"nasdaq_100_ndx","2004-11-10","open","1524.099976"
"nasdaq_100_ndx","2004-11-10","low","1514.319946"
"nasdaq_100_ndx","2004-11-10","high","1530.01001"
"nasdaq_100_ndx","2004-11-10","close","1517.060059"
"nasdaq_100_ndx","2004-11-09","open","1527.25"
"nasdaq_100_ndx","2004-11-09","low","1521.150024"
"nasdaq_100_ndx","2004-11-09","high","1534.369995"
"nasdaq_100_ndx","2004-11-09","close_adjusted","1527"
"nasdaq_100_ndx","2004-11-09","close","1527"
"nasdaq_100_ndx","2004-11-09","volume","1692200000"
"nasdaq_100_ndx","2004-11-08","open","1525.130005"
